PHATE1	PHATE2	knn	cluster	dog	fid	ref
-0.006458983549332537	-0.008472786240651406	40	14	3035	0	TRUE
4.813385709032933e-4	0.0027260627325144038	40	19	3042	0	TRUE
-0.003829983524667115	0.0030765456430960265	40	19	3047	0	TRUE
0.006442980044681913	-0.004699439900090025	40	19	3057	0	TRUE
-0.002891344257331133	0.0012232112681062545	40	19	3065	0	TRUE
-0.026739956395608104	-0.019859444023366347	40	10	3087	0	TRUE
0.006510298272735715	9.578668468626327e-5	40	19	3091	0	TRUE
-0.013707156621953195	-0.018296547508054546	40	14	3121	0	TRUE
0.0316165312002189	-0.012963797320603087	40	2	3130	0	TRUE
0.037535500877095174	-0.014039424477830386	40	2	3148	0	TRUE
-0.011253152391406451	-0.014044611087035424	40	14	3188	0	TRUE
-0.003550678320385818	-0.011019455004655631	40	6	3204	0	TRUE
-0.015154041106950584	-0.004275615160648726	40	6	3205	0	TRUE
-0.0012976077688308506	0.009404903386661329	40	19	3235	0	TRUE
-0.007513672412071255	-0.009696936814795805	40	14	3254	0	TRUE
-0.010841375941864044	0.009840150518169844	40	19	3265	0	TRUE
-0.001313466598150975	0.002497193994262313	40	19	3271	0	TRUE
0.03399921790223892	-0.01364353078625538	40	2	3291	0	TRUE
-0.004784979210985123	-0.00161926945928302	40	19	3297	0	TRUE
-0.01772267326995765	0.026353558688560964	40	9	3298	0	TRUE
-0.006209228442911124	-0.004607034857305687	40	14	3315	0	TRUE
1.6283497562106516e-4	0.006277235742096495	40	19	3353	0	TRUE
-0.0016298154454052708	-1.9863955446726498e-4	40	19	3363	0	TRUE
-8.179840667221406e-4	0.004143207982040202	40	19	3367	0	TRUE
-0.01717227493909563	0.024034916273251453	40	9	3371	0	TRUE
-2.3451010484077108e-4	0.0017941006107896273	40	19	3379	0	TRUE
-0.017627910961998536	-0.018737175361042177	40	14	3398	0	TRUE
-0.007054107552492609	0.005442117787340233	40	19	3402	0	TRUE
-0.0037356630415661222	-0.01211686421518776	40	6	3408	0	TRUE
-0.0025253310462148514	-0.006292553892689157	40	6	3412	0	TRUE
-0.015075266779563857	-0.004248915810807701	40	6	3414	0	TRUE
-0.005648517974530954	0.02986195173387359	40	11	3416	0	TRUE
-0.020156932715813234	-0.0022048871950155016	40	14	3418	0	TRUE
-0.0015952263256651508	0.0022630930457681886	40	19	3424	0	TRUE
-0.0019207402782969606	0.004646292254486884	40	19	3428	0	TRUE
-0.01110411502857636	-0.013786027889707345	40	14	3431	0	TRUE
-0.015327318554071764	-0.004322319125130545	40	6	3443	0	TRUE
0.0025562361754588453	0.02949750292097708	40	4	3468	0	TRUE
-0.0013595052713934802	0.004611640143072019	40	19	3470	0	TRUE
-4.5986460966569503e-4	0.0058840984623723955	40	19	3476	0	TRUE
-0.007384215725150344	0.005775291016247347	40	19	3484	0	TRUE
0.005699824243391071	0.036602162509171025	40	12	3485	0	TRUE
-0.002041616477583774	0.005507420761266774	40	19	3494	0	TRUE
-0.013895317596547186	-0.018689716149705157	40	14	3500	0	TRUE
-0.010010642329675532	0.009681640195212997	40	19	3502	0	TRUE
-0.004084099732263851	0.003139852515028477	40	19	3511	0	TRUE
-0.0018491626807460382	0.0028289725766766647	40	19	3515	0	TRUE
-0.0013023841760508796	0.003107631499288783	40	19	3526	0	TRUE
-0.016974214684620872	0.023520309563694986	40	9	3548	0	TRUE
0.03739242596855107	0.01789121282520382	40	3	3586	0	TRUE
0.004599367229983376	2.2181833742786737e-4	40	19	3595	0	TRUE
-4.401270002614432e-4	0.015298085767299524	40	4	3597	0	TRUE
0.035015461229065514	-0.01381196582919552	40	2	3609	0	TRUE
-1.911367412196127e-4	0.003131592807293531	40	19	3617	0	TRUE
-0.0035045739584247306	-9.940933110447205e-4	40	19	3618	0	TRUE
-0.007869502726035208	-0.006561191490652337	40	14	3630	0	TRUE
-0.006666814843800921	-0.005005487849809284	40	14	3643	0	TRUE
-0.005636594330629732	8.755662928311205e-4	40	19	3653	0	TRUE
-0.002222096068411929	0.001936511786732184	40	19	3680	0	TRUE
-0.014871466875945644	0.008333695457595084	40	17	3683	0	TRUE
-0.001465958169313756	0.004270068228946172	40	19	3685	0	TRUE
-0.00809722360887698	-0.006841866194959748	40	14	3720	0	TRUE
-0.01583917190408561	0.008528237037651777	40	17	3742	0	TRUE
-1.600668191473158e-4	0.016940454135308685	40	4	3756	0	TRUE
-8.238806170277385e-4	0.004157816950762297	40	19	3768	0	TRUE
-0.004781656274248419	-0.009135806334392671	40	14	3771	0	TRUE
-4.3018736501324934e-4	0.015334990675412904	40	4	3780	0	TRUE
-0.010566094536747415	0.0027144854607939416	40	19	3786	0	TRUE
-0.0018343342143906714	0.002656511294650586	40	19	3795	0	TRUE
-0.005701434090881325	0.03051113913492218	40	11	3832	0	TRUE
0.0019430973798619973	-0.012442005498163934	40	13	3833	0	TRUE
-0.012904363650342112	0.014794574655335556	40	9	3834	0	TRUE
0.008282384547988575	-0.01546954979240315	40	13	3840	0	TRUE
-0.006290732166534328	6.968217348021325e-4	40	19	3846	0	TRUE
-0.0077623633046106765	-0.006567267747407764	40	14	3859	0	TRUE
-0.006753798183791492	0.003277368392092566	40	19	3879	0	TRUE
0.02711934942387406	-0.01120640074142042	40	15	3895	0	TRUE
-5.398577712969265e-4	0.004794015190379654	40	19	3900	0	TRUE
0.006925633285259268	0.011358075319214839	40	16	3903	0	TRUE
-0.015384086715442741	-0.004325662832106005	40	6	3924	0	TRUE
0.006474674828983716	8.696930173512911e-5	40	19	3929	0	TRUE
-0.00959692093376381	-0.005263721031473142	40	6	3945	0	TRUE
-0.003684574323945616	-0.011564866105379774	40	6	4006	0	TRUE
0.011126834601970139	-0.016225002967350008	40	13	4013	0	TRUE
0.034371736743242405	-0.013717099970240797	40	2	4016	0	TRUE
-0.001505642460582982	0.004424243940666088	40	19	4039	0	TRUE
-0.002751352686610874	-0.004010608892000539	40	6	4068	0	TRUE
-8.078993888926757e-4	0.012706862570134803	40	4	4072	0	TRUE
-0.02016558835463844	-0.012030905986905769	40	10	4083	0	TRUE
-0.0042299888004389986	-0.016665345711318686	40	18	4093	0	TRUE
0.005680912477034163	0.03654651510928287	40	12	4114	0	TRUE
0.0010658416413358877	0.023573561196601134	40	4	4118	0	TRUE
0.01570797516326056	0.024568139582671913	40	8	4120	0	TRUE
0.01168360368853452	0.013233896782765538	40	8	4124	0	TRUE
-0.0018213579154249312	9.771977400435219e-4	40	19	4167	0	TRUE
-0.00581368848729142	-0.004501252219134493	40	14	4168	0	TRUE
-0.00768090873775088	-0.004993949226184341	40	14	4171	0	TRUE
-0.0034641346679121767	-0.011048515606304562	40	6	4173	0	TRUE
-0.0015858058671999436	0.0026830066590899804	40	19	4180	0	TRUE
-0.004044981089284925	-0.001791726145865414	40	19	4209	0	TRUE
-0.004925773284360972	-0.003326483174364813	40	14	4219	0	TRUE
-0.01885115422064733	0.010210676174895508	40	17	4222	0	TRUE
0.03209090763827131	0.013797741102793939	40	7	4224	0	TRUE
-0.011461000654918112	0.012234924461707652	40	9	4225	0	TRUE
0.032606731614901574	0.014145954078297286	40	3	4234	0	TRUE
0.009530098387135198	-0.018224101241750085	40	13	4259	0	TRUE
-3.8013522586264535e-4	0.015594338235151188	40	4	4270	0	TRUE
-0.01782927443028015	0.027906946893736736	40	9	4271	0	TRUE
0.006175822523535953	-0.009669952203914783	40	13	4275	0	TRUE
-0.0034503102213864494	-0.01081771137381181	40	6	4284	0	TRUE
0.011138203373867724	-0.016247114140081016	40	13	4285	0	TRUE
-0.011837175449247882	-0.005759991241142645	40	14	4290	0	TRUE
0.0051496711586140895	0.003380231691623103	40	19	4291	0	TRUE
-4.6733531413357547e-4	0.004911688310555803	40	19	4300	0	TRUE
-0.00860641115980682	-0.005600343107288842	40	14	4302	0	TRUE
-0.0015432119035953607	0.005169306728956211	40	19	4303	0	TRUE
-0.0026065672252796115	6.851467321927463e-4	40	19	4310	0	TRUE
-5.439136418338728e-4	0.0027405531587222044	40	19	4311	0	TRUE
2.1336482760663474e-4	0.019427387561182428	40	4	4329	0	TRUE
0.006512671485956326	9.562499831474015e-5	40	19	4342	0	TRUE
-0.004194247318238997	-0.0157692857026455	40	18	4351	0	TRUE
-7.653419161186366e-4	0.004034933588475042	40	19	4352	0	TRUE
-0.0017021271276489438	0.00554261122549161	40	19	4357	0	TRUE
0.011080554900564052	-0.016177773091590318	40	13	4365	0	TRUE
-0.007303735209041869	-0.008060002197115071	40	14	4372	0	TRUE
0.0027824301346965757	0.0010150486772669645	40	19	4381	0	TRUE
0.006377230867478398	-0.013859953172889298	40	13	4383	0	TRUE
0.021508099202344044	-0.008719944452398095	40	15	4390	0	TRUE
-0.01468127545114076	0.007791277297551362	40	17	4402	0	TRUE
0.037164974759662434	-0.013980497032252055	40	2	4416	0	TRUE
0.002183599926186196	-0.002474652132730488	40	19	4419	0	TRUE
-0.026900900643973918	-0.020205021811294098	40	10	4425	0	TRUE
